날짜	시간	x좌표	y좌표	온도	최고온도	최저온도	하늘상태	강수상태	날씨한국어	날씨영어	강수확률	12시간예상강수량	12시간예상적설량	풍속	풍향	풍향한국어	풍향영어	습도	6시간예상강수량	6시간예상적설량
2024-06-13	9	55	126	23	29	-999	1	0	맑음	Clear	0	0	0	1.5	3	남동	SE	75	0	0
2024-06-13	12	55	126	27	29	-999	1	0	맑음	Clear	0	0	0	2.8	6	서	W	55	0	0
2024-06-13	15	55	126	28	29	-999	1	0	맑음	Clear	0	0	0	2.8	5	남서	SW	50	0	0
2024-06-13	18	55	126	26	-999	-999	1	0	맑음	Clear	0	0	0	2.2	6	서	W	55	0	0
2024-06-13	21	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	75	0	0
2024-06-13	24	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	2	6	서	W	80	0	0
2024-06-12	3	55	126	18	27	17	1	0	맑음	Clear	0	0	0	1.3	1	북동	NE	95	0	0
2024-06-12	6	55	126	18	27	17	1	0	맑음	Clear	0	0	0	0.7	5	남서	SW	95	0	0
2024-06-12	9	55	126	23	27	-999	1	0	맑음	Clear	0	0	0	1	4	남	S	70	0	0
2024-06-12	12	55	126	26	27	-999	1	0	맑음	Clear	0	0	0	3	5	남서	SW	55	0	0
2024-06-12	15	55	126	26	27	-999	1	0	맑음	Clear	0	0	0	3.5	6	서	W	55	0	0
2024-06-12	18	55	126	24	-999	-999	1	0	맑음	Clear	0	0	0	2.8	6	서	W	65	0	0
2024-06-12	21	55	126	21	-999	-999	1	0	맑음	Clear	10	0	0	1.2	6	서	W	80	0	0
2024-06-12	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	1.1	6	서	W	90	0	0
2024-06-11	3	55	126	19	28	18	1	0	맑음	Clear	0	0	0	2.2	4	남	S	100	0	0
2024-06-11	6	55	126	19	28	18	1	0	맑음	Clear	0	0	0	1.7	4	남	S	95	0	0
2024-06-11	9	55	126	23	29	-999	1	0	맑음	Clear	0	0	0	1.6	4	남	S	80	0	0
2024-06-11	12	55	126	27	29	-999	1	0	맑음	Clear	0	0	0	2.9	5	남서	SW	65	0	0
2024-06-11	15	55	126	27	29	-999	1	0	맑음	Clear	0	0	0	3.8	5	남서	SW	60	0	0
2024-06-11	18	55	126	24	-999	-999	1	0	맑음	Clear	0	0	0	3	5	남서	SW	70	0	0
2024-06-11	21	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	1.7	5	남서	SW	80	0	0
2024-06-11	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	1.6	4	남	S	90	0	0
2024-06-10	3	55	126	17	27	17	1	0	맑음	Clear	0	0	0	1.1	4	남	S	95	0	0
2024-06-10	6	55	126	18	27	17	1	0	맑음	Clear	0	0	0	1.5	4	남	S	95	0	0
2024-06-10	9	55	126	22	27	-999	1	0	맑음	Clear	10	0	0	2.2	4	남	S	75	0	0
2024-06-10	12	55	126	26	27	-999	4	0	흐림	Cloudy	30	0	0	3.3	5	남서	SW	65	0	0
2024-06-10	15	55	126	25	27	-999	1	0	맑음	Clear	0	0	0	2.9	5	남서	SW	70	0	0
2024-06-10	18	55	126	24	-999	-999	1	0	맑음	Clear	0	0	0	3.3	5	남서	SW	75	0	0
2024-06-10	21	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	2.3	5	남서	SW	85	0	0
2024-06-10	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.3	4	남	S	90	0	0
2024-06-09	21	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	1.4	5	남서	SW	85	0	0
2024-06-09	24	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	1	5	남서	SW	95	0	0
2024-06-09	3	55	126	17	27	16	1	0	맑음	Clear	0	0	0	0.6	5	남서	SW	100	0	0
2024-06-09	6	55	126	17	27	16	1	0	맑음	Clear	0	0	0	0.8	5	남서	SW	100	0	0
2024-06-09	9	55	126	21	26	-999	1	0	맑음	Clear	0	0	0	0.7	6	서	W	80	0	0
2024-06-09	12	55	126	25	26	-999	1	0	맑음	Clear	0	0	0	2	5	남서	SW	60	0	0
2024-06-09	15	55	126	25	26	-999	1	0	맑음	Clear	0	0	0	3.2	6	서	W	60	0	0
2024-06-09	18	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	2.8	6	서	W	65	0	0
2024-06-08	3	55	126	17	23	16	4	1	비	Rain	60	0	0	1.5	2	동	E	90	4	0
2024-06-08	6	55	126	17	23	16	4	1	비	Rain	60	0	0	1.9	3	남동	SE	95	3.5	0
2024-06-08	9	55	126	19	23	-999	4	1	비	Rain	62	0	0	2	3	남동	SE	80	6	0
2024-06-08	12	55	126	21	23	-999	4	1	비	Rain	60	0	0	1.9	4	남	S	80	0.9	0
2024-06-08	15	55	126	22	22	-999	4	1	비	Rain	60	0	0	2	5	남서	SW	80	10	0
2024-06-08	18	55	126	22	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.8	5	남서	SW	75	0	0
2024-06-08	21	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	0.6	6	서	W	90	0	0
2024-06-08	24	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	0.4	4	남	S	100	0	0
2024-06-07	3	55	126	16	26	16	1	0	맑음	Clear	0	0	0	1.6	5	남서	SW	90	0	0
2024-06-07	6	55	126	16	26	16	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	95	0	0
2024-06-07	9	55	126	20	26	-999	1	0	맑음	Clear	0	0	0	1.2	4	남	S	75	0	0
2024-06-07	12	55	126	25	26	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.8	5	남서	SW	55	0	0
2024-06-07	15	55	126	25	26	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3	6	서	W	50	0	0
2024-06-07	18	55	126	23	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.6	6	서	W	55	0	0
2024-06-07	21	55	126	19	-999	-999	4	0	흐림	Cloudy	30	0	0	1.6	6	서	W	75	0	0
2024-06-07	24	55	126	18	-999	-999	4	0	흐림	Cloudy	30	0	0	0.8	5	남서	SW	85	0	0
2024-06-06	3	55	126	17	27	16	1	0	맑음	Clear	0	0	0	1.4	5	남서	SW	85	0	0
2024-06-06	6	55	126	17	27	16	1	0	맑음	Clear	0	0	0	1.1	2	동	E	90	0	0
2024-06-06	9	55	126	22	27	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	0.6	5	남서	SW	70	0	0
2024-06-06	12	55	126	25	27	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	6	서	W	60	0	0
2024-06-06	15	55	126	26	27	-999	1	0	맑음	Clear	10	0	0	2.3	5	남서	SW	55	0	0
2024-06-06	18	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	3.2	6	서	W	60	0	0
2024-06-06	21	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.1	5	남서	SW	75	0	0
2024-06-06	24	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	0.9	5	남서	SW	85	0	0
2024-06-05	6	55	126	16	28	15	1	0	맑음	Clear	0	0	0	0.2	7	북서	NW	85	0	0
2024-06-05	9	55	126	22	28	-999	1	0	맑음	Clear	0	0	0	1.5	4	남	S	60	0	0
2024-06-05	12	55	126	26	28	-999	1	0	맑음	Clear	0	0	0	2.3	5	남서	SW	45	0	0
2024-06-05	15	55	126	27	28	-999	1	0	맑음	Clear	0	0	0	2.8	6	서	W	45	0	0
2024-06-05	18	55	126	24	-999	-999	1	0	맑음	Clear	0	0	0	2.8	6	서	W	50	0	0
2024-06-05	21	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	1.2	6	서	W	70	0	0
2024-06-05	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	0.9	1	북동	NE	75	0	0
2024-06-05	3	55	126	16	28	15	1	0	맑음	Clear	0	0	0	0.9	0	북	N	80	0	0
2024-06-04	3	55	126	15	28	14	1	0	맑음	Clear	0	0	0	1.7	2	동	E	75	0	0
2024-06-04	6	55	126	15	28	14	1	0	맑음	Clear	0	0	0	1.6	2	동	E	80	0	0
2024-06-04	9	55	126	22	28	-999	1	0	맑음	Clear	0	0	0	1.6	3	남동	SE	45	0	0
2024-06-04	12	55	126	26	28	-999	1	0	맑음	Clear	0	0	0	0.3	5	남서	SW	30	0	0
2024-06-04	15	55	126	27	28	-999	1	0	맑음	Clear	0	0	0	2.2	6	서	W	35	0	0
2024-06-04	18	55	126	24	-999	-999	1	0	맑음	Clear	0	0	0	2.5	6	서	W	40	0	0
2024-06-04	21	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	1.7	6	서	W	65	0	0
2024-06-04	24	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	1.8	7	북서	NW	70	0	0
2024-06-03	3	55	126	14	27	13	1	0	맑음	Clear	0	0	0	1.5	2	동	E	90	0	0
2024-06-03	6	55	126	14	27	13	1	0	맑음	Clear	0	0	0	1.8	2	동	E	90	0	0
2024-06-03	9	55	126	21	27	-999	1	0	맑음	Clear	0	0	0	2.9	2	동	E	55	0	0
2024-06-03	12	55	126	25	27	-999	1	0	맑음	Clear	0	0	0	2.1	1	북동	NE	40	0	0
2024-06-03	15	55	126	26	27	-999	1	0	맑음	Clear	0	0	0	2.4	1	북동	NE	35	0.8	0
2024-06-03	18	55	126	25	-999	-999	1	4	소나기	Shower	60	0	0	1.6	1	북동	NE	40	0.8	0
2024-06-03	21	55	126	20	-999	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	2.6	2	동	E	55	0	0
2024-06-03	24	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	2.2	2	동	E	65	0	0
2024-06-02	3	55	126	14	26	13	1	0	맑음	Clear	0	0	0	1.8	7	북서	NW	75	0	0
2024-06-02	6	55	126	14	26	13	1	0	맑음	Clear	0	0	0	1.2	7	북서	NW	80	0	0
2024-06-02	9	55	126	20	25	-999	1	0	맑음	Clear	0	0	0	1.6	7	북서	NW	55	0	0
2024-06-02	12	55	126	24	25	-999	1	0	맑음	Clear	0	0	0	3	7	북서	NW	45	0	0
2024-06-02	15	55	126	24	25	-999	1	0	맑음	Clear	0	0	0	3.7	6	서	W	45	0	0
2024-06-02	18	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	3.4	5	남서	SW	50	0	0
2024-06-02	21	55	126	18	-999	-999	1	0	맑음	Clear	10	0	0	1.1	4	남	S	70	0	0
2024-06-02	24	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	1.6	2	동	E	85	0	0
2024-06-01	3	55	126	16	26	15	4	1	비	Rain	60	0	0	2.4	7	북서	NW	95	0.1	0
2024-06-01	6	55	126	15	26	15	4	0	흐림	Cloudy	30	0	0	2.1	7	북서	NW	90	0	0
2024-06-01	9	55	126	19	25	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.8	7	북서	NW	70	0	0
2024-06-01	12	55	126	23	25	-999	1	0	맑음	Clear	0	0	0	3.8	7	북서	NW	45	0	0
2024-06-01	15	55	126	24	25	-999	1	0	맑음	Clear	0	0	0	4	7	북서	NW	40	0	0
2024-06-01	18	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	3	6	서	W	45	0	0
2024-06-01	21	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.8	7	북서	NW	60	0	0
2024-06-01	24	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	1.7	7	북서	NW	70	0	0
2024-05-31	3	55	126	15	23	14	4	0	흐림	Cloudy	30	0	0	0.4	5	남서	SW	90	0	0
2024-05-31	6	55	126	15	23	14	1	0	맑음	Clear	0	0	0	0.9	4	남	S	95	0	0
2024-05-31	9	55	126	19	23	-999	1	0	맑음	Clear	0	0	0	2.6	5	남서	SW	80	0	0
2024-05-31	12	55	126	22	23	-999	1	0	맑음	Clear	0	0	0	3.6	5	남서	SW	60	0	0
2024-05-31	15	55	126	22	23	-999	1	0	맑음	Clear	0	0	0	4.1	6	서	W	60	0	0
2024-05-31	18	55	126	19	-999	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	3.8	5	남서	SW	70	0	0
2024-05-31	21	55	126	17	-999	-999	4	0	흐림	Cloudy	30	0	0	3.3	5	남서	SW	85	0	0
2024-05-31	24	55	126	16	-999	-999	4	0	흐림	Cloudy	30	0	0	2.4	5	남서	SW	95	0	0
2024-05-30	21	55	126	18	-999	-999	4	0	흐림	Cloudy	30	0	0	1.6	6	서	W	70	0	0
2024-05-30	24	55	126	16	-999	-999	4	0	흐림	Cloudy	30	0	0	1.5	7	북서	NW	85	0	0
2024-05-30	3	55	126	15	24	14	1	0	맑음	Clear	10	0	0	1.3	4	남	S	80	0	0
2024-05-30	6	55	126	15	24	14	3	0	구름 많음	Mostly Cloudy	20	0	0	1.7	3	남동	SE	85	0	0
2024-05-30	9	55	126	20	24	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	0.3	2	동	E	55	0	0
2024-05-30	12	55	126	23	24	-999	4	0	흐림	Cloudy	30	0	0	2	5	남서	SW	50	0	0
2024-05-30	15	55	126	23	24	-999	4	0	흐림	Cloudy	30	0	0	2.9	6	서	W	45	0	0
2024-05-30	18	55	126	22	-999	-999	4	0	흐림	Cloudy	30	0	0	2.2	5	남서	SW	55	0	0
2024-05-29	3	55	126	14	25	13	1	0	맑음	Clear	0	0	0	1	5	남서	SW	85	0	0
2024-05-29	6	55	126	14	25	13	1	0	맑음	Clear	0	0	0	1.5	5	남서	SW	90	0	0
2024-05-29	9	55	126	20	25	-999	1	0	맑음	Clear	0	0	0	2.4	5	남서	SW	70	0	0
2024-05-29	12	55	126	24	25	-999	1	0	맑음	Clear	0	0	0	3.2	5	남서	SW	50	0	0
2024-05-29	15	55	126	24	25	-999	1	0	맑음	Clear	0	0	0	3.3	5	남서	SW	45	0	0
2024-05-29	18	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	2.3	6	서	W	45	0	0
2024-05-29	21	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	75	0	0
2024-05-29	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	1.4	5	남서	SW	80	0	0
2024-05-28	3	55	126	13	25	12	1	0	맑음	Clear	0	0	0	2.6	7	북서	NW	80	0	0
2024-05-28	6	55	126	12	25	12	1	0	맑음	Clear	0	0	0	1.8	0	북	N	85	0	0
2024-05-28	9	55	126	20	25	-999	1	0	맑음	Clear	0	0	0	3.7	1	북동	NE	55	0	0
2024-05-28	12	55	126	23	25	-999	1	0	맑음	Clear	0	0	0	3.8	1	북동	NE	40	0	0
2024-05-28	15	55	126	25	25	-999	1	0	맑음	Clear	10	0	0	3.4	1	북동	NE	35	0	0
2024-05-28	18	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	2.6	1	북동	NE	40	0	0
2024-05-28	21	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	1.7	2	동	E	70	0	0
2024-05-28	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	2	5	남서	SW	80	0	0
2024-05-27	3	55	126	14	22	13	1	0	맑음	Clear	0	0	0	3	7	북서	NW	85	0	0
2024-05-27	6	55	126	13	22	13	1	0	맑음	Clear	0	0	0	3.1	6	서	W	80	0	0
2024-05-27	9	55	126	18	22	-999	1	0	맑음	Clear	0	0	0	6	6	서	W	60	0	0
2024-05-27	12	55	126	20	22	-999	1	0	맑음	Clear	0	0	0	7.3	6	서	W	50	0	0
2024-05-27	15	55	126	21	22	-999	1	0	맑음	Clear	0	0	0	6.6	6	서	W	50	0	0
2024-05-27	18	55	126	19	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	4.6	7	북서	NW	55	0	0
2024-05-27	21	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	2.6	6	서	W	75	0	0
2024-05-27	24	55	126	14	-999	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	2.4	7	북서	NW	85	0	0
2024-05-26	3	55	126	17	23	16	3	0	구름 많음	Mostly Cloudy	20	0	0	3.1	3	남동	SE	75	0	0
2024-05-26	6	55	126	16	23	16	3	0	구름 많음	Mostly Cloudy	10	0	0	4	3	남동	SE	70	0	0
2024-05-26	9	55	126	20	22	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	2.8	4	남	S	55	0	0
2024-05-26	12	55	126	22	22	-999	4	0	흐림	Cloudy	30	0	0	4.2	4	남	S	55	0	0
2024-05-26	15	55	126	19	22	-999	4	1	비	Rain	60	0	0	3.9	4	남	S	85	4.3	0
2024-05-26	18	55	126	18	-999	-999	4	1	비	Rain	65	0	0	5.8	5	남서	SW	95	3.3	0
2024-05-26	21	55	126	17	-999	-999	4	1	비	Rain	60	0	0	3.4	6	서	W	95	6.2	0
2024-05-26	24	55	126	16	-999	-999	3	1	비	Rain	60	0	0	3.2	7	북서	NW	95	1.3	0
2024-05-25	6	55	126	17	21	16	4	0	흐림	Cloudy	30	0	0	2.2	2	동	E	70	0	0
2024-05-25	9	55	126	19	22	-999	4	0	흐림	Cloudy	30	0	0	3.2	3	남동	SE	60	0	0
2024-05-25	12	55	126	20	22	-999	4	0	흐림	Cloudy	30	0	0	2.2	3	남동	SE	60	0	0
2024-05-25	15	55	126	22	22	-999	4	0	흐림	Cloudy	30	0	0	1.8	4	남	S	60	0	0
2024-05-25	18	55	126	20	-999	-999	4	0	흐림	Cloudy	30	0	0	0.3	4	남	S	70	0	0
2024-05-25	21	55	126	18	-999	-999	4	0	흐림	Cloudy	30	0	0	1.1	3	남동	SE	85	0	0
2024-05-25	24	55	126	17	-999	-999	4	0	흐림	Cloudy	30	0	0	1.8	3	남동	SE	85	0	0
2024-05-25	3	55	126	17	21	16	4	0	흐림	Cloudy	30	0	0	1.7	3	남동	SE	90	0	0
2024-05-24	3	55	126	15	23	14	3	0	구름 많음	Mostly Cloudy	10	0	0	1.2	6	서	W	95	0	0
2024-05-24	6	55	126	15	23	14	4	0	흐림	Cloudy	30	0	0	0.9	5	남서	SW	100	0	0
2024-05-24	9	55	126	18	23	-999	4	0	흐림	Cloudy	30	0	0	0.6	2	동	E	85	0	0
2024-05-24	12	55	126	22	23	-999	4	0	흐림	Cloudy	30	0	0	1.7	6	서	W	70	0	0
2024-05-24	15	55	126	23	23	-999	4	0	흐림	Cloudy	30	0	0	2.1	6	서	W	70	0	0
2024-05-24	18	55	126	22	-999	-999	4	0	흐림	Cloudy	30	0	0	1.5	6	서	W	70	0	0
2024-05-24	21	55	126	18	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	0.7	7	북서	NW	85	0	0
2024-05-24	24	55	126	17	-999	-999	4	0	흐림	Cloudy	30	0	0	0.9	2	동	E	90	0	0
2024-05-23	3	55	126	14	23	13	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	95	0	0
2024-05-23	6	55	126	14	23	13	1	0	맑음	Clear	0	0	0	1.4	4	남	S	95	0	0
2024-05-23	9	55	126	18	23	-999	1	0	맑음	Clear	0	0	0	1.1	6	서	W	80	0	0
2024-05-23	12	55	126	21	23	-999	1	0	맑음	Clear	0	0	0	3.1	5	남서	SW	60	0	0
2024-05-23	15	55	126	21	23	-999	1	0	맑음	Clear	0	0	0	3.5	5	남서	SW	60	0	0
2024-05-23	18	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.9	6	서	W	75	0	0
2024-05-23	21	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	2.1	5	남서	SW	90	0	0
2024-05-23	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	1.5	6	서	W	95	0	0
2024-05-22	3	55	126	15	24	14	1	0	맑음	Clear	0	0	0	1.1	4	남	S	95	0	0
2024-05-22	6	55	126	14	24	14	3	0	구름 많음	Mostly Cloudy	20	0	0	0.5	2	동	E	100	0	0
2024-05-22	12	55	126	20	23	-999	1	0	맑음	Clear	0	0	0	3	6	서	W	75	0	0
2024-05-22	15	55	126	21	23	-999	1	0	맑음	Clear	0	0	0	3.4	6	서	W	65	0	0
2024-05-22	18	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.5	6	서	W	70	0	0
2024-05-22	21	55	126	16	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	5	남서	SW	90	0	0
2024-05-22	24	55	126	14	-999	-999	1	0	맑음	Clear	10	0	0	1.5	5	남서	SW	95	0	0
2024-05-22	9	55	126	18	23	-999	1	0	맑음	Clear	0	0	0	1.7	5	남서	SW	85	0	0
2024-05-21	3	55	126	15	26	15	3	0	구름 많음	Mostly Cloudy	20	0	0	1.1	1	북동	NE	100	0	0
2024-05-21	6	55	126	15	26	15	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	2	동	E	100	0	0
2024-05-21	12	55	126	23	26	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.2	3	남동	SE	65	0	0
2024-05-21	15	55	126	26	26	-999	1	0	맑음	Clear	0	0	0	1.2	4	남	S	55	0	0
2024-05-21	18	55	126	24	-999	-999	1	0	맑음	Clear	0	0	0	1.9	6	서	W	65	0	0
2024-05-21	21	55	126	18	-999	-999	1	0	맑음	Clear	0	0	0	1.2	6	서	W	85	0	0
2024-05-21	24	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	1.5	4	남	S	95	0	0
2024-05-21	9	55	126	19	26	-999	4	0	흐림	Cloudy	30	0	0	2	2	동	E	85	0	0
2024-05-20	3	55	126	14	22	13	3	0	구름 많음	Mostly Cloudy	20	0	0	0.8	5	남서	SW	90	0	0
2024-05-20	6	55	126	14	22	13	4	0	흐림	Cloudy	30	0	0	1.4	5	남서	SW	95	0	0
2024-05-20	9	55	126	18	21	-999	4	0	흐림	Cloudy	30	0	0	1.6	5	남서	SW	75	0	0
2024-05-20	12	55	126	20	21	-999	4	0	흐림	Cloudy	30	0	0	2.4	6	서	W	70	0	0
2024-05-20	15	55	126	20	21	-999	4	0	흐림	Cloudy	30	0	0	1.9	5	남서	SW	75	0	0
2024-05-20	18	55	126	19	-999	-999	4	0	흐림	Cloudy	30	0	0	2.1	5	남서	SW	80	0	0
2024-05-20	21	55	126	16	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	0.7	4	남	S	90	0	0
2024-05-20	24	55	126	15	-999	-999	1	0	맑음	Clear	10	0	0	0.1	7	북서	NW	95	0	0
2024-05-19	3	55	126	14	26	13	1	0	맑음	Clear	0	0	0	0.4	3	남동	SE	95	0	0
2024-05-19	6	55	126	14	26	13	1	0	맑음	Clear	0	0	0	0.9	2	동	E	95	0	0
2024-05-19	9	55	126	20	25	-999	1	0	맑음	Clear	0	0	0	1	4	남	S	70	0	0
2024-05-19	12	55	126	24	25	-999	1	0	맑음	Clear	0	0	0	1.8	5	남서	SW	55	0	0
2024-05-19	15	55	126	25	25	-999	1	0	맑음	Clear	0	0	0	3.2	6	서	W	45	0	0
2024-05-19	18	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	3	6	서	W	60	0	0
2024-05-19	21	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	80	0	0
2024-05-19	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	1.5	6	서	W	90	0	0
2024-05-18	3	55	126	14	24	14	1	0	맑음	Clear	0	0	0	2.2	3	남동	SE	90	0	0
2024-05-18	6	55	126	14	24	14	1	0	맑음	Clear	0	0	0	2.2	3	남동	SE	95	0	0
2024-05-18	9	55	126	20	24	-999	1	0	맑음	Clear	0	0	0	2.9	4	남	S	70	0	0
2024-05-18	12	55	126	23	24	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	3.6	5	남서	SW	60	0	0
2024-05-18	15	55	126	24	24	-999	1	0	맑음	Clear	0	0	0	4	5	남서	SW	60	0	0
2024-05-18	18	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	3.1	5	남서	SW	70	0	0
2024-05-18	21	55	126	17	-999	-999	1	0	맑음	Clear	0	0	0	1.2	6	서	W	80	0	0
2024-05-18	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	0.8	4	남	S	90	0	0
2024-05-17	3	55	126	11	23	10	1	0	맑음	Clear	0	0	0	1.6	5	남서	SW	90	0	0
2024-05-17	6	55	126	11	23	10	1	0	맑음	Clear	0	0	0	2.2	4	남	S	95	0	0
2024-05-17	9	55	126	18	22	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3	4	남	S	75	0	0
2024-05-17	12	55	126	22	22	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3.4	5	남서	SW	55	0	0
2024-05-17	15	55	126	22	22	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	4.1	5	남서	SW	55	0	0
2024-05-17	18	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	3.4	5	남서	SW	65	0	0
2024-05-17	21	55	126	16	-999	-999	1	0	맑음	Clear	0	0	0	2.1	4	남	S	80	0	0
2024-05-17	24	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	1.8	4	남	S	90	0	0
2024-05-16	3	55	126	8	19	7	4	1	비	Rain	60	0	0	7.5	7	북서	NW	85	1.5	0
2024-05-16	6	55	126	8	19	7	3	0	구름 많음	Mostly Cloudy	20	0	0	5.9	7	북서	NW	85	0	0
2024-05-16	9	55	126	13	19	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	5.3	6	서	W	65	0	0
2024-05-16	12	55	126	18	19	-999	1	0	맑음	Clear	0	0	0	4.3	6	서	W	40	0	0
2024-05-16	15	55	126	19	19	-999	1	0	맑음	Clear	10	0	0	2.9	6	서	W	45	0	0
2024-05-16	18	55	126	16	-999	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	4.8	5	남서	SW	55	0	0
2024-05-16	21	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	1.9	5	남서	SW	80	0	0
2024-05-16	24	55	126	12	-999	-999	1	0	맑음	Clear	0	0	0	1.9	5	남서	SW	85	0	0
2024-05-15	3	55	126	13	17	12	1	0	맑음	Clear	0	0	0	2.1	5	남서	SW	80	0	0
2024-05-15	6	55	126	12	17	12	1	0	맑음	Clear	0	0	0	2	5	남서	SW	85	0	0
2024-05-15	9	55	126	16	16	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3.9	0	북	N	70	0.2	0
2024-05-15	12	55	126	15	16	-999	4	1	비	Rain	60	0	0	6.5	7	북서	NW	75	0.2	0
2024-05-15	15	55	126	12	16	-999	4	1	비	Rain	60	0	0	8.4	7	북서	NW	85	11.799999	0
2024-05-15	18	55	126	11	-999	-999	4	1	비	Rain	60	0	0	7.6	7	북서	NW	85	6.9	0
2024-05-15	21	55	126	9	-999	-999	4	1	비	Rain	66	0	0	10.4	0	북	N	90	16.4	0
2024-05-15	24	55	126	7	-999	-999	4	1	비	Rain	64	0	0	7.1	0	북	N	90	7.6	0
2024-05-14	3	55	126	12	22	11	1	0	맑음	Clear	0	0	0	2	5	남서	SW	85	0	0
2024-05-14	6	55	126	12	22	11	1	0	맑음	Clear	0	0	0	2.1	4	남	S	85	0	0
2024-05-14	9	55	126	18	22	-999	1	0	맑음	Clear	0	0	0	2.6	4	남	S	60	0	0
2024-05-14	12	55	126	22	22	-999	1	0	맑음	Clear	0	0	0	3.6	5	남서	SW	40	0	0
2024-05-14	15	55	126	22	22	-999	1	0	맑음	Clear	0	0	0	5.3	5	남서	SW	40	0	0
2024-05-14	18	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	3.6	5	남서	SW	50	0	0
2024-05-14	21	55	126	15	-999	-999	1	0	맑음	Clear	0	0	0	2.5	5	남서	SW	70	0	0
2024-05-14	24	55	126	13	-999	-999	1	0	맑음	Clear	0	0	0	2.1	5	남서	SW	80	0	0
